"id_CC_original","match_id","correcting_match","correcting_match_old","occurrenceID_master","occurrenceID","occ_match","match_status","match_quality","fieldgood","fieldbad","logodd.ratio","precent.good","percent.bad","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
"362",302,NA,NA,"MAguilar.Lit.Review.388",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"puerto bueno",-50.9666666666,-74.0000000004,"Cussac, V., Ortubay,","388",NA,NA,"Chango coordinates to -50,99286°, -74,21539°",NA,NA,"-50.99286","-74.21539",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",303,NA,NA,"MAguilar.Lit.Review.1073",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"los chonos",-44.9999999999,-74.0000000004,"Rademacher K. 2007. ","1073",NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"unlink, record via iDigBio",NA,"urn:catalog:cas:su(ich):22690",NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"gbif","galaxias maculatus",NA,NA,"patagonia, port otway.",-53.308676,-73.987166,NA,"22690","cas","1","change coordinates to -46.833333, -75.300000",NA,NA,"-46.833333","-75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",307,NA,NA,"urn:catalog:CAS:SU(ICH):22690","urn:catalog:cas:su(ich):22690",TRUE,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","idig","galaxias maculatus",NA,NA,"patagonia, port otway.",-53.308676,-73.987166,NA,"22690","cas","0","change coordinates to -46.833333, -75.300000",NA,NA,"-46.833333","-75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",316,NA,NA,"MAguilar.Lit.Review.1234",NA,NA,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",2007,"2007-11-29","u25, chiloé",-41.8139999999,-73.9710000003,"Vanhaecke D, Garcia ","1234",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",319,NA,NA,"MAguilar.Lit.Review.1063",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"laguna san rafael",-46.6666666671,-73.9666666674,"Rademacher K. 2007. ","1063",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",320,NA,NA,"MAguilar.Lit.Review.387",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias globiceps",NA,NA,"río cipresales",-42.6166666671,-73.9666666674,"Cussac, V., Ortubay,","387",NA,"0","Remove. bad coordinates. See other record from Rio Cipresal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",332,NA,NA,"MAguilar.Lit.Review.1236",NA,NA,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",2007,"2007-11-30","u26, chiloé",-41.8859999999,-73.9619999999,"Vanhaecke D, Garcia ","1236",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",336,NA,NA,"MAguilar.Lit.Review.769",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago tepuhueico",-42.7930189998,-73.9600109999,"Habit, E., Gonzalez,","769",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",337,NA,NA,"MAguilar.Lit.Review.526",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago tepuhueico",-42.7930189998,-73.9600109999,"Cussac, V.E.; Barran","526",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",338,NA,NA,"MAguilar.Lit.Review.768",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago tepuhueico",-42.7930189998,-73.9600109999,"Habit, E., Gonzalez,","768",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",339,NA,NA,"MAguilar.Lit.Review.527",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago tepuhueico",-42.7930189998,-73.9600109999,"Cussac, V.E.; Barran","527",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",344,NA,NA,"MAguilar.Lit.Review.1237",NA,NA,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",2007,"2007-11-30","u27, chiloé",-41.8929999998,-73.959,"Vanhaecke D, Garcia ","1237",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",346,NA,"good","CIMAR1_96_sp16","cimar1_96_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-26",NA,-44.5633,-73.955,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",354,NA,NA,"MAguilar.Lit.Review.828",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","odontesthes brevianalis",NA,NA,"lago huillinco",-42.6599999999,-73.9499999996,"Hughes, LC, Cardoso,","828",NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",355,NA,NA,"MAguilar.Lit.Review.763",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago huillinco",-42.670143,-73.9482679998,"Habit, E., Gonzalez,","763",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",356,NA,NA,"MAguilar.Lit.Review.520",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago huillinco",-42.670143,-73.9482679998,"Cussac, V.E.; Barran","520",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",357,NA,NA,"MAguilar.Lit.Review.762",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago huillinco",-42.670143,-73.9482679998,"Habit, E., Gonzalez,","762",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",358,NA,NA,"MAguilar.Lit.Review.521",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago huillinco",-42.670143,-73.9482679998,"Cussac, V.E.; Barran","521",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",483,NA,NA,"MMA:ICT:0001882",NA,NA,"matched","3_core",8,2,0.477121254719662,61.5384615384615,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",2007,"2007-12-22","lago tepuhueico. en lodge tepuhueico. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)",-42.803,-73.924,"OrigenReg: Base Dato",NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",485,NA,"unlink, same collection diff batch","f761ace8-1792-41a8-81dd-f34faa623282","58746fd2-cb16-4b27-97c6-5d98b423d12e",FALSE,"matched","3_core",7,4,0.204119982655925,53.8461538461538,30.7692307692308,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","galaxiidae",1968,"1968-04-07","chiloe' island",-42.5,-73.92,NA,"a22279","nmv","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",489,NA,NA,"MAguilar.Lit.Review.273",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"sitio de muestreo granja 2, chiloé",-42.4206,-73.9194999996,"Consuegra, S., Phill","273",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",495,NA,"good","http://id.smns-bw.org/smns/collection/781779/1243849/785891","http://id.smns-bw.org/smns/collection/781779/1243849/785891",TRUE,"matched","2_core",10,0,1.04139268515823,76.9230769230769,0,2,2,1,"datasetName;canonicalName","gbif","diplomystes chilensis",1853,"1853-07","water body: into southeastern pacific ocean; chiloè island, flüsse/rivers",-42.5,-73.91667,NA,"smns-z-pi-000357 / 1243849 / smns-z-pi-000357","smns",NA,"Remove. Preserved specimen. Most likely not from Chiloé, as Poeppig did not sample in Chiloé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",496,NA,NA,"MAguilar.Lit.Review.1072",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"canales de chiloé",-42.666666667,-73.9166666666,"Rademacher K. 2007. ","1072",NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",497,NA,NA,"MAguilar.Lit.Review.1081",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"canales de chiloé",-42.666666667,-73.9166666666,"Rademacher K. 2007. ","1081",NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",591,NA,"good","CIMAR1_95_sp16","cimar1_95_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-26",NA,-44.47,-73.9033,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",846,NA,"good","MMA:ICT:0001856",NA,NA,"matched","3_core",7,3,0.301029995663981,53.8461538461538,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",2006,"2006-07-17","lago huillinco. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)",-42.67,-73.897,"OrigenReg: Base Dato",NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",862,NA,"good","CIMAR1_73_sp16","cimar1_73_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-03",NA,-45.4567,-73.88,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",882,NA,"good","CIMAR1_62_sp16","cimar1_62_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-02",NA,-45.7233,-73.8717,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",890,NA,"good","CIMAR1_33_sp16","cimar1_33_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-25",NA,-43.7083,-73.85,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",897,NA,"good","CIMAR1_74_sp16","cimar1_74_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-01",NA,-45.5933,-73.8383,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",898,NA,"good","SUBPESCA.PecesContinentales2019.5445",NA,NA,"matched","2_core",9,0,1,69.2307692307692,0,2,2,1,"datasetName;canonicalName","subpesca-1","galaxias globiceps",2008,NA,NA,-42.100911,-73.832383,"INGENDESA (NA) Minic","5445",NA,NA,"Remove. most likely G. platei. Record from estudio de impacto ambiental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",909,NA,NA,"MAguilar.Lit.Review.765",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago natri",-42.79468,-73.8136410003,"Habit, E., Gonzalez,","765",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",910,NA,NA,"MAguilar.Lit.Review.522",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago natri",-42.79468,-73.8136410003,"Cussac, V.E.; Barran","522",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",911,NA,NA,"MAguilar.Lit.Review.764",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago natri",-42.79468,-73.8136410003,"Habit, E., Gonzalez,","764",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",912,NA,NA,"MAguilar.Lit.Review.523",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago natri",-42.79468,-73.8136410003,"Cussac, V.E.; Barran","523",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",925,NA,NA,"MMA:ICT:0000886",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","brachygalaxias bullocki",2002,NA,"río puntra. rio chepu",-42.118,-73.809,"FuenteReg: Gonzalez ",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",926,NA,NA,"MMA:ICT:0001115",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","cheirodon australe",2002,NA,"río puntra. rio chepu",-42.118,-73.809,"FuenteReg: Gonzalez ",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",927,NA,NA,"MMA:ICT:0002494",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias platei",2002,NA,"río puntra. rio chepu",-42.118,-73.809,"FuenteReg: Gonzalez ",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",928,NA,NA,"MMA:ICT:0005199",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus",2002,NA,"río puntra. rio chepu",-42.118,-73.809,"FuenteReg: Gonzalez ",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",946,NA,NA,"MMA:ICT:0001118",NA,NA,"matched","3_core",6,2,0.367976785294594,46.1538461538462,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","cheirodon australe",1993,NA,"lago tarahuín. en zona litoral. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)",-42.717,-73.8,"FuenteReg: Campos et",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",978,NA,NA,"MMA:ICT:0001863",NA,NA,"matched","3_core",8,2,0.477121254719662,61.5384615384615,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",2006,"2006-12-22","lago tarahuin. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)",-42.722,-73.781,"OrigenReg: Base Dato",NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",1054,NA,"good","MMA:ICT:0001858",NA,NA,"matched","3_core",7,3,0.301029995663981,53.8461538461538,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",2006,"2006-07-17","lago natri. costeras vertientes este entre punta ahoni y punta yatac",-42.804,-73.778,"OrigenReg: Base Dato",NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",1063,NA,"good","CIMAR1_52_sp16","cimar1_52_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-01",NA,-46.4483,-73.7767,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",1098,NA,"good","MAguilar.Lit.Review.959",NA,NA,"matched","2_core",7,0,0.903089986991944,53.8461538461538,0,2,2,1,"datasetName;canonicalName","agui","mugil cephalus",NA,NA,"isla grande de chiloé",-42.4902777778,-73.7591666673,"Ministerior de Medio","959",NA,NA,"Remove: Imprecise record coming from a pers. com. with G. Pequeño, but no single waterbody is precised. Imprecise record.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",1105,NA,"good","SUBPESCA.PecesContinentales2019.28440",NA,NA,"matched","2_core",9,0,1,69.2307692307692,0,2,2,1,"datasetName;canonicalName","subpesca-1","oncorhynchus gorbuscha",2014,NA,NA,-42.858276,-73.752141,"Econometric S.A. (20","28440",NA,NA,"Remove. From 2014: there are no O. gorbusha in Chile in 2014.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175",1108,NA,NA,"MAguilar.Lit.Review.1070",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"isla huemules",-45.9666666667,-73.75,"Rademacher K. 2007. ","1070",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",1110,NA,NA,"MAguilar.Lit.Review.1083",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"isla huemules",-45.9666666667,-73.75,"Rademacher K. 2007. ","1083",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",1112,NA,NA,"MAguilar.Lit.Review.1298",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",NA,NA,"río aysén",-45.4999999998,-73.75,"Vila I. Veloso A. Sc","1298",NA,NA,"Remove record: imprecise. Waypoint located in the fjords, but locality is Puerto Aysén. Most likely, this reference is citing fish fauna from the river without including sampling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",1113,NA,NA,"MAguilar.Lit.Review.1299",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"río aysén",-45.4999999998,-73.75,"Vila I. Veloso A. Sc","1299",NA,NA,"Remove record: imprecise. Waypoint located in the fjords, but locality is Puerto Aysén. Most likely, this reference is citing fish fauna from the river without including sampling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",1114,NA,NA,"MAguilar.Lit.Review.1300",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"río aysén",-45.4999999998,-73.75,"Vila I. Veloso A. Sc","1300",NA,NA,"Remove record: imprecise. Waypoint located in the fjords, but locality is Puerto Aysén. Most likely, this reference is citing fish fauna from the river without including sampling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",1115,NA,NA,"MAguilar.Lit.Review.1301",NA,NA,"matched","4plus_core",7,0,0.903089986991944,53.8461538461538,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","hatcheria macraei",NA,NA,"río aysén",-45.4999999998,-73.75,"Vila I. Veloso A. Sc","1301",NA,NA,"Remove record: imprecise. Waypoint located in the fjords, but locality is Puerto Aysén. Most likely, this reference is citing fish fauna from the river without including sampling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",1143,NA,NA,"MAguilar.Lit.Review.767",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago tarahuin",-42.7157139998,-73.733813,"Habit, E., Gonzalez,","767",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",1144,NA,NA,"MAguilar.Lit.Review.524",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago tarahuin",-42.7157139998,-73.733813,"Cussac, V.E.; Barran","524",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",1145,NA,NA,"MAguilar.Lit.Review.766",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago tarahuin",-42.7157139998,-73.733813,"Habit, E., Gonzalez,","766",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",1146,NA,NA,"MAguilar.Lit.Review.525",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago tarahuin",-42.7157139998,-73.733813,"Cussac, V.E.; Barran","525",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",1162,NA,"good","CIMAR1_19_sp16","cimar1_19_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-21",NA,-42.5833,-73.7233,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
