IncludePewProAP,scientificName_Old,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,kingdomKey,phylumKey,orderKey,familyKey,synonym,verbatim_name,verbatim_rank,genus,species,genusKey,speciesKey,acceptedUsageKey,classKey,class
0,Notothenia longipes,2385858,"Notothenia longipes Steindachner, 1876",Notothenia longipes,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia longipes,higher,Patagonotothen,Patagonotothen longipes,2385854,2385857,2385857,NA,NA
0,"Notothenia longipes Steindachner, 1876",2385858,"Notothenia longipes Steindachner, 1876",Notothenia longipes,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia longipes Steindachner, 1876",higher,Patagonotothen,Patagonotothen longipes,2385854,2385857,2385857,NA,NA
0,Notothenia macrocephala,2385938,"Notothenia macrocephalus Günther, 1860",Notothenia macrocephalus,SPECIES,SYNONYM,96,FUZZY,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia macrocephala,higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,2385936,NA,NA
0,"Notothenia macrocephalus Günther, 1860",2385938,"Notothenia macrocephalus Günther, 1860",Notothenia macrocephalus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia macrocephalus Günther, 1860",higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,2385936,NA,NA
0,Notothenia magellanica,2385937,"Notothenia magellanica (Forster, 1801)",Notothenia magellanica,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia magellanica,higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,2385936,NA,NA
0,"Notothenia magellanica (Forster, 1801)",2385937,"Notothenia magellanica (Forster, 1801)",Notothenia magellanica,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,,"Notothenia magellanica (Forster, 1801)",higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,,,
0,"Notothenia marmorata Fischer, 1885",2385928,"Notothenia marmorata Fischer, 1885",Notothenia marmorata,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,,"Notothenia marmorata Fischer, 1885",higher,Notothenia,Notothenia rossii,2385918,7935919,,,
0,Notothenia marmoratus,2385928,"Notothenia marmorata Fischer, 1885",Notothenia marmorata,SPECIES,SYNONYM,96,FUZZY,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia marmoratus,higher,Notothenia,Notothenia rossii,2385918,7935919,7935919,NA,NA
0,Notothenia,2385918,"Notothenia Richardson, 1844",Notothenia,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia,higher,Notothenia,NA,2385918,NA,NA,NA,NA
0,Notothenia agassizii,2385918,"Notothenia Richardson, 1844",Notothenia,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia agassizii,higher,Notothenia,NA,2385918,NA,NA,NA,NA
0,Notothenia hassleri,2385918,"Notothenia Richardson, 1844",Notothenia,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia hassleri,higher,Notothenia,NA,2385918,NA,NA,NA,NA
0,"Notothenia Richardson, 1844",2385918,"Notothenia Richardson, 1844",Notothenia,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia Richardson, 1844",higher,Notothenia,NA,2385918,NA,NA,NA,NA
0,Notothenia sima,2385865,"Notothenia sima Richardson, 1845",Notothenia sima,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia sima,higher,Patagonotothen,Patagonotothen sima,2385854,2385864,2385864,NA,NA
0,"Notothenia sima Richardson, 1845",2385865,"Notothenia sima Richardson, 1845",Notothenia sima,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia sima Richardson, 1845",higher,Patagonotothen,Patagonotothen sima,2385854,2385864,2385864,NA,NA
0,Notothenia squamiceps,2385856,"Notothenia squamiceps Peters, 1877",Notothenia squamiceps,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia squamiceps,higher,Patagonotothen,Patagonotothen squamiceps,2385854,2385855,2385855,NA,NA
0,"Notothenia squamiceps Peters, 1877",2385856,"Notothenia squamiceps Peters, 1877",Notothenia squamiceps,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia squamiceps Peters, 1877",higher,Patagonotothen,Patagonotothen squamiceps,2385854,2385855,2385855,NA,NA
0,Notothenia tesselata,2385877,"Notothenia tessellata Richardson, 1845",Notothenia tessellata,SPECIES,SYNONYM,96,FUZZY,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia tesselata,higher,Patagonotothen,Patagonotothen tessellata,2385854,2385875,2385875,NA,NA
0,Notothenia tessellata,2385877,"Notothenia tessellata Richardson, 1845",Notothenia tessellata,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia tessellata,higher,Patagonotothen,Patagonotothen tessellata,2385854,2385875,2385875,NA,NA
0,"Notothenia tessellata Richardson, 1845",2385877,"Notothenia tessellata Richardson, 1845",Notothenia tessellata,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia tessellata Richardson, 1845",higher,Patagonotothen,Patagonotothen tessellata,2385854,2385875,2385875,NA,NA
0,"Notothenia wiltoni Regan, 1913",2385863,"Notothenia wiltoni Regan, 1913",Notothenia wiltoni,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia wiltoni Regan, 1913",higher,Patagonotothen,Patagonotothen wiltoni,2385854,2385862,2385862,NA,NA
0,Nototheniidae,8549,Nototheniidae,Nototheniidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Nototheniidae,higher,NA,NA,NA,NA,NA,NA,NA
0,"Nototheniops larseni (Lönnberg, 1905)",2385898,"Nototheniops larseni (Lönnberg, 1905)",Nototheniops larseni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Nototheniops larseni (Lönnberg, 1905)",higher,Nototheniops,Nototheniops larseni,2385942,2385898,NA,NA,NA
1,Odontesthes bonariensis,2412370,"Odontesthes bonariensis (Valenciennes, 1835)",Odontesthes bonariensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes bonariensis,higher,Odontesthes,Odontesthes bonariensis,2412318,2412370,NA,NA,NA
1,"Odontesthes bonariensis (Valenciennes, 1835)",2412370,"Odontesthes bonariensis (Valenciennes, 1835)",Odontesthes bonariensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,,"Odontesthes bonariensis (Valenciennes, 1835)",higher,Odontesthes,Odontesthes bonariensis,2412318,2412370,NA,NA,
1,Odontesthes brevianalis,2412379,"Odontesthes brevianalis (Günther, 1880)",Odontesthes brevianalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes brevianalis,higher,Odontesthes,Odontesthes brevianalis,2412318,2412379,NA,NA,NA
1,"Odontesthes brevianalis (Günther, 1880)",2412379,"Odontesthes brevianalis (Günther, 1880)",Odontesthes brevianalis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,,"Odontesthes brevianalis (Günther, 1880)",higher,Odontesthes,Odontesthes brevianalis,2412318,2412379,NA,NA,
1,BOLD:AAB5756,2412318,"Odontesthes Evermann & Kendall, 1906",Odontesthes,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,BOLD:AAB5756,higher,Odontesthes,NA,2412318,NA,NA,NA,NA
1,Odontesthes,2412318,"Odontesthes Evermann & Kendall, 1906",Odontesthes,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes,higher,Odontesthes,NA,2412318,NA,NA,NA,NA
1,"Odontesthes Evermann & Kendall, 1906",2412318,"Odontesthes Evermann & Kendall, 1906",Odontesthes,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes Evermann & Kendall, 1906",higher,Odontesthes,NA,2412318,NA,NA,NA,NA
1,Odontesthes hatcheri,2412392,"Odontesthes hatcheri (Eigenmann, 1909)",Odontesthes hatcheri,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes hatcheri,higher,Odontesthes,Odontesthes hatcheri,2412318,2412392,NA,NA,NA
1,"Odontesthes hatcheri (Eigenmann, 1909)",2412392,"Odontesthes hatcheri (Eigenmann, 1909)",Odontesthes hatcheri,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes hatcheri (Eigenmann, 1909)",higher,Odontesthes,Odontesthes hatcheri,2412318,2412392,NA,NA,NA
1,Odontesthes humensis,2412414,"Odontesthes humensis de Buen, 1953",Odontesthes humensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes humensis,higher,Odontesthes,Odontesthes humensis,2412318,2412414,NA,NA,NA
1,"Odontesthes humensis de Buen, 1953",2412414,"Odontesthes humensis de Buen, 1953",Odontesthes humensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes humensis de Buen, 1953",higher,Odontesthes,Odontesthes humensis,2412318,2412414,NA,NA,NA
0,Odontesthes incisa,2412362,"Odontesthes incisa (Jenyns, 1841)",Odontesthes incisa,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes incisa,higher,Odontesthes,Odontesthes incisa,2412318,2412362,NA,NA,NA
1,Cauque mauleanum,2412338,"Odontesthes mauleanum (Steindachner, 1896)",Odontesthes mauleanum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Cauque mauleanum,higher,Odontesthes,Odontesthes mauleanum,2412318,2412338,2412338,NA,NA
1,"Cauque mauleanum (Steindachner, 1896)",2412338,"Odontesthes mauleanum (Steindachner, 1896)",Odontesthes mauleanum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Cauque mauleanum (Steindachner, 1896)",higher,Odontesthes,Odontesthes mauleanum,2412318,2412338,2412338,NA,NA
1,Odontesthes (Cauque) mauleanum/brevianalis,2412338,"Odontesthes mauleanum (Steindachner, 1896)",Odontesthes mauleanum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes (Cauque) mauleanum/brevianalis,higher,Odontesthes,Odontesthes mauleanum,2412318,2412338,NA,NA,NA
1,Odontesthes mauleanum,2412338,"Odontesthes mauleanum (Steindachner, 1896)",Odontesthes mauleanum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes mauleanum,higher,Odontesthes,Odontesthes mauleanum,2412318,2412338,NA,NA,NA
1,"Odontesthes mauleanum (Steindachner, 1896)",2412338,"Odontesthes mauleanum (Steindachner, 1896)",Odontesthes mauleanum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes mauleanum (Steindachner, 1896)",higher,Odontesthes,Odontesthes mauleanum,2412318,2412338,NA,NA,NA
0,Odontesthes nigricans,2412403,"Odontesthes nigricans (Richardson, 1848)",Odontesthes nigricans,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes nigricans,higher,Odontesthes,Odontesthes nigricans,2412318,2412403,NA,NA,NA
0,"Odontesthes nigricans (Richardson, 1848)",2412403,"Odontesthes nigricans (Richardson, 1848)",Odontesthes nigricans,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes nigricans (Richardson, 1848)",higher,Odontesthes,Odontesthes nigricans,2412318,2412403,NA,NA,NA
0,Odontesthes regia,2412319,"Odontesthes regia (Humboldt, 1821)",Odontesthes regia,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes regia,higher,Odontesthes,Odontesthes regia,2412318,2412319,NA,NA,NA
0,"Odontesthes regia (Humboldt, 1821)",2412319,"Odontesthes regia (Humboldt, 1821)",Odontesthes regia,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes regia (Humboldt, 1821)",higher,Odontesthes,Odontesthes regia,2412318,2412319,NA,NA,NA
0,Odontesthes smitti,2412382,"Odontesthes smitti (Lahille, 1929)",Odontesthes smitti,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Odontesthes smitti,higher,Odontesthes,Odontesthes smitti,2412318,2412382,NA,NA,NA
0,"Odontesthes smitti (Lahille, 1929)",2412382,"Odontesthes smitti (Lahille, 1929)",Odontesthes smitti,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Odontesthes smitti (Lahille, 1929)",higher,Odontesthes,Odontesthes smitti,2412318,2412382,NA,NA,NA
1,Olivaichthys viedmensis,2341861,"Olivaichthys viedmensis (MacDonagh, 1931)",Olivaichthys viedmensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Siluriformes,Diplomystidae,1,44,708,5149,FALSE,Olivaichthys viedmensis,higher,Olivaichthys,Olivaichthys viedmensis,2341857,2341861,NA,NA,NA
1,"Olivaichthys viedmensis (MacDonagh, 1931)",2341861,"Olivaichthys viedmensis (MacDonagh, 1931)",Olivaichthys viedmensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Siluriformes,Diplomystidae,1,44,708,5149,,"Olivaichthys viedmensis (MacDonagh, 1931)",higher,Olivaichthys,Olivaichthys viedmensis,2341857,2341861,NA,NA,
1,Oncorhynchus,2351426,Oncorhynchus,Oncorhynchus,GENUS,ACCEPTED,100,NONE,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,,Oncorhynchus,higher,NA,NA,NA,NA,,,
1,Oncorhynchus gorbuscha,5204037,"Oncorhynchus gorbuscha (Walbaum, 1792)",Oncorhynchus gorbuscha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus gorbuscha,higher,Oncorhynchus,Oncorhynchus gorbuscha,2351426,5204037,NA,NA,NA
1,"Oncorhynchus gorbuscha (Walbaum, 1792)",5204037,"Oncorhynchus gorbuscha (Walbaum, 1792)",Oncorhynchus gorbuscha,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,,"Oncorhynchus gorbuscha (Walbaum, 1792)",higher,Oncorhynchus,Oncorhynchus gorbuscha,2351426,5204037,NA,NA,
1,Oncorhynchus keta,5204014,"Oncorhynchus keta (Walbaum, 1792)",Oncorhynchus keta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus keta,higher,Oncorhynchus,Oncorhynchus keta,2351426,5204014,NA,NA,NA
1,"Oncorhynchus keta (Walbaum, 1792)",5204014,"Oncorhynchus keta (Walbaum, 1792)",Oncorhynchus keta,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,,"Oncorhynchus keta (Walbaum, 1792)",higher,Oncorhynchus,Oncorhynchus keta,2351426,5204014,NA,NA,
1,Oncorhynchus kisutch,5204034,"Oncorhynchus kisutch (Walbaum, 1792)",Oncorhynchus kisutch,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus kisutch,higher,Oncorhynchus,Oncorhynchus kisutch,2351426,5204034,NA,NA,NA
1,"Oncorhynchus kisutch (Walbaum, 1792)",5204034,"Oncorhynchus kisutch (Walbaum, 1792)",Oncorhynchus kisutch,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Oncorhynchus kisutch (Walbaum, 1792)",higher,Oncorhynchus,Oncorhynchus kisutch,2351426,5204034,NA,NA,NA
1,Oncorhynchus masou,5711979,"Oncorhynchus masou (Brevoort, 1856)",Oncorhynchus masou,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus masou,higher,Oncorhynchus,Oncorhynchus masou,2351426,5711979,NA,NA,NA
1,"Oncorhynchus masou (Brevoort, 1856)",5711979,"Oncorhynchus masou (Brevoort, 1856)",Oncorhynchus masou,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus masou,higher,Oncorhynchus,Oncorhynchus masou,2351426,5711979,NA,NA,NA
1,Oncorhynchus mykiss,5204019,"Oncorhynchus mykiss (Walbaum, 1792)",Oncorhynchus mykiss,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus mykiss,higher,Oncorhynchus,Oncorhynchus mykiss,2351426,5204019,NA,NA,NA
1,"Oncorhynchus mykiss (Walbaum, 1792)",5204019,"Oncorhynchus mykiss (Walbaum, 1792)",Oncorhynchus mykiss,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Oncorhynchus mykiss (Walbaum, 1792)",higher,Oncorhynchus,Oncorhynchus mykiss,2351426,5204019,NA,NA,NA
1,"Salmo gairdnerii Richardson, 1836",5204019,"Oncorhynchus mykiss (Walbaum, 1792)",Oncorhynchus mykiss,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus mykiss,higher,Oncorhynchus,Oncorhynchus mykiss,2351426,5204019,NA,NA,NA
1,Oncorhynchus nerka,5204039,"Oncorhynchus nerka (Walbaum, 1792)",Oncorhynchus nerka,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,,Oncorhynchus nerka,higher,Oncorhynchus,Oncorhynchus nerka,2351426,5204039,NA,NA,
1,"Oncorhynchus Suckley, 1861",2351426,"Oncorhynchus Suckley, 1861",Oncorhynchus,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Oncorhynchus Suckley, 1861",higher,Oncorhynchus,NA,2351426,NA,NA,NA,NA
1,Oncorhynchus tshawytscha,5204024,"Oncorhynchus tshawytscha (Walbaum, 1792)",Oncorhynchus tshawytscha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus tshawytscha,higher,Oncorhynchus,Oncorhynchus tshawytscha,2351426,5204024,NA,NA,NA
1,Oncorhynchus tshawytscha ,5204024,"Oncorhynchus tshawytscha (Walbaum, 1792)",Oncorhynchus tshawytscha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Oncorhynchus tshawytscha ,higher,Oncorhynchus,Oncorhynchus tshawytscha,2351426,5204024,NA,NA,NA
1,"Oncorhynchus tshawytscha (Walbaum, 1792)",5204024,"Oncorhynchus tshawytscha (Walbaum, 1792)",Oncorhynchus tshawytscha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Oncorhynchus tshawytscha (Walbaum, 1792)",higher,Oncorhynchus,Oncorhynchus tshawytscha,2351426,5204024,NA,NA,NA
0,Ophidiidae,8476,Ophidiidae,Ophidiidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,Ophidiidae,higher,NA,NA,NA,NA,NA,NA,NA
0,Ophiogobius jenynsi,2379200,"Ophiogobius jenynsi Hoese, 1976",Ophiogobius jenynsi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,FALSE,Ophiogobius jenynsi,higher,Ophiogobius,Ophiogobius jenynsi,2379197,2379200,NA,NA,NA
0,"Ophiogobius jenynsi Hoese, 1976",2379200,"Ophiogobius jenynsi Hoese, 1976",Ophiogobius jenynsi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,FALSE,"Ophiogobius jenynsi Hoese, 1976",higher,Ophiogobius,Ophiogobius jenynsi,2379197,2379200,NA,NA,NA
0,Ophiogobius ophicephalus,2379198,"Ophiogobius ophicephalus (Jenyns, 1842)",Ophiogobius ophicephalus,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,TRUE,Ophiogobius ophicephalus,higher,Ophiogobius,Ophiogobius jenynsi,2379197,2379200,2379200,NA,NA
0,"Ophiogobius ophicephalus (Jenyns, 1842)",2379198,"Ophiogobius ophicephalus (Jenyns, 1842)",Ophiogobius ophicephalus,SPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,TRUE,"Ophiogobius ophicephalus (Jenyns, 1842)",higher,Ophiogobius,Ophiogobius jenynsi,2379197,2379200,2379200,NA,NA
0,Ophiogobius ophiocephalus,2379198,"Ophiogobius ophicephalus (Jenyns, 1842)",Ophiogobius ophicephalus,SPECIES,SYNONYM,94,FUZZY,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,TRUE,Ophiogobius ophiocephalus,higher,Ophiogobius,Ophiogobius jenynsi,2379197,2379200,2379200,NA,NA
0,"Ophthalmolycus macrops (Günther, 1880)",2380981,"Ophthalmolycus macrops (Günther, 1880)",Ophthalmolycus macrops,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Ophthalmolycus macrops (Günther, 1880)",higher,Ophthalmolycus,Ophthalmolycus macrops,2380972,2380981,NA,NA,NA
1,"Parachela Steindachner, 1881",2364616,"Parachela Steindachner, 1881",Parachela,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Cypriniformes,Cyprinidae,1,44,1153,7336,,"Parachela Steindachner, 1881",higher,Parachela,NA,2364616,NA,,,
0,"Paralabrax humeralis (Valenciennes, 1828)",2387733,"Paralabrax humeralis (Valenciennes, 1828)",Paralabrax humeralis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Serranidae,1,44,587,8597,FALSE,"Paralabrax humeralis (Valenciennes, 1828)",higher,Paralabrax,Paralabrax humeralis,2387720,2387733,NA,NA,NA
0,"Paralabrax nebulifer (Girard, 1854)",2387738,"Paralabrax nebulifer (Girard, 1854)",Paralabrax nebulifer,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Serranidae,1,44,587,8597,FALSE,"Paralabrax nebulifer (Girard, 1854)",higher,Paralabrax,Paralabrax nebulifer,2387720,2387738,NA,NA,NA
0,Paralichthys,2408863,"Paralichthys Girard, 1858",Paralichthys,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,Paralichthys,higher,Paralichthys,NA,2408863,NA,NA,NA,NA
0,"Paralichthys Girard, 1858",2408863,"Paralichthys Girard, 1858",Paralichthys,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,"Paralichthys Girard, 1858",higher,Paralichthys,NA,2408863,NA,NA,NA,NA
0,"Paralichthys microps (Günther, 1881)",2408879,"Paralichthys microps (Günther, 1881)",Paralichthys microps,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,"Paralichthys microps (Günther, 1881)",higher,Paralichthys,Paralichthys microps,2408863,2408879,NA,NA,NA
0,Paralichthys microps,2408879,"Paralichthys microps (Günther, 1881)",Paralichthys microps,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,,Paralichthys microps,higher,Paralichthys,Paralichthys microps,2408863,2408879,NA,NA,
0,"Paraliparis anarthractae Stein & Tompkins, 1989",2336130,"Paraliparis anarthractae Stein & Tompkins, 1989",Paraliparis anarthractae,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,TRUE,"Paraliparis anarthractae Stein & Tompkins, 1989",higher,Praematoliparis,Praematoliparis anarthractae,2336128,2336129,2336129,NA,NA
0,"Paraliparis Collett, 1879",2336274,"Paraliparis Collett, 1879",Paraliparis,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Paraliparis Collett, 1879",higher,Paraliparis,NA,2336274,NA,NA,NA,NA
0,Paraliparis sp,2336274,"Paraliparis Collett, 1879",Paraliparis,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,Paraliparis sp,higher,Paraliparis,NA,2336274,NA,NA,NA,NA
0,"Paraliparis eltanini Stein & Tompkins, 1989",2336335,"Paraliparis eltanini Stein & Tompkins, 1989",Paraliparis eltanini,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Paraliparis eltanini Stein & Tompkins, 1989",higher,Paraliparis,Paraliparis eltanini,2336274,2336335,NA,NA,NA
0,"Paraliparis membranaceus Günther, 1887",2336329,"Paraliparis membranaceus Günther, 1887",Paraliparis membranaceus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Paraliparis membranaceus Günther, 1887",higher,Paraliparis,Paraliparis membranaceus,2336274,2336329,NA,NA,NA
